
img=images/tilesets/tileset_cave.png

tile=16,61,652,64,32,32,16
tile=17,125,652,64,32,32,16
tile=18,189,652,64,32,32,16
tile=19,764,264,64,32,32,16
tile=20,612,292,64,32,32,16
tile=21,487,323,64,32,32,16
tile=22,402,326,64,32,32,16
tile=23,387,530,64,32,32,16
tile=24,487,355,64,32,32,16
tile=25,487,387,64,32,32,16
tile=26,598,367,64,32,32,16
tile=27,597,399,64,32,32,16
tile=28,480,419,64,32,32,16
tile=29,592,431,64,32,32,16
tile=30,451,537,64,32,32,16
tile=31,444,607,64,32,32,16
tile=32,515,537,64,32,32,16
tile=33,508,607,64,32,32,16
tile=34,579,541,64,32,32,16
tile=35,572,612,64,32,32,16
tile=36,444,639,64,32,32,16
tile=37,508,639,64,32,32,16
tile=38,572,644,64,32,32,16
tile=39,676,312,64,32,32,16
tile=40,662,378,64,32,32,16
tile=41,661,410,64,32,32,16
tile=42,656,442,64,32,32,16
tile=43,642,508,64,32,32,16
tile=44,754,296,64,32,32,16
tile=45,818,300,64,32,32,16
tile=46,740,328,64,32,32,16
tile=47,726,394,64,32,32,16
tile=48,725,426,64,32,32,16
tile=49,804,332,64,32,32,16
tile=50,790,364,64,32,32,16
tile=51,790,396,64,32,32,16
tile=52,789,428,64,32,32,16
tile=53,720,458,64,32,32,16
tile=54,784,460,64,32,32,16
tile=55,848,464,64,32,32,16
tile=56,868,332,38,32,6,16
tile=57,861,645,38,32,32,16
tile=64,384,0,59,113,32,99
tile=65,61,419,59,113,27,99
tile=66,192,243,59,108,27,92
tile=67,249,354,59,108,32,92
tile=68,443,0,59,113,32,99
tile=69,502,0,59,113,27,99
tile=70,484,113,59,106,27,90
tile=71,543,113,59,106,32,90
tile=72,0,192,64,114,32,99
tile=73,128,128,61,115,29,99
tile=74,128,243,64,106,32,90
tile=75,0,419,61,115,32,99
tile=76,320,0,64,113,32,99
tile=77,189,128,59,115,27,99
tile=78,123,349,64,106,32,90
tile=79,0,534,59,115,32,99
tile=80,310,228,54,102,27,99
tile=81,349,354,37,104,5,90
tile=82,180,559,53,93,26,77
tile=83,182,455,37,104,32,90
tile=84,661,113,56,104,29,99
tile=85,272,462,41,104,9,90
tile=86,272,566,56,92,27,76
tile=87,308,354,41,106,32,90
tile=96,561,0,59,113,32,99
tile=97,620,0,59,113,27,99
tile=98,256,0,64,115,32,99
tile=99,717,113,54,105,27,99
tile=100,679,0,59,113,32,99
tile=101,738,0,59,113,27,99
tile=102,0,306,64,113,32,99
tile=103,771,113,54,108,27,99
tile=104,797,0,59,113,32,99
tile=105,64,305,59,114,27,99
tile=106,366,113,59,109,27,93
tile=107,425,113,59,109,32,93
tile=108,856,0,59,113,32,99
tile=109,248,128,59,113,27,99
tile=110,328,564,53,95,21,90
tile=111,219,462,53,96,21,90
tile=112,251,241,59,113,32,99
tile=113,307,115,59,113,27,99
tile=114,64,192,64,113,32,99
tile=115,825,113,54,105,27,99
tile=116,313,460,37,104,32,90
tile=117,350,458,37,104,5,90
tile=118,446,222,41,104,32,90
tile=119,531,219,41,104,9,90
tile=120,402,222,44,104,32,90
tile=121,487,219,44,104,12,90
tile=128,700,653,31,28,13,22
tile=129,791,655,31,28,13,22
tile=130,883,286,31,28,13,22
tile=131,879,612,31,28,13,22
tile=132,882,217,33,29,16,23
tile=133,466,326,21,45,8,41
tile=134,253,658,49,26,22,21
tile=135,891,525,24,40,7,36
tile=144,544,419,48,42,22,35
tile=145,381,562,29,69,6,63
tile=146,410,562,34,56,12,47
tile=147,612,217,50,75,21,67
tile=148,59,534,61,98,29,87
tile=149,602,113,59,104,27,89
tile=150,828,263,55,37,28,26
tile=151,771,555,56,35,24,22
tile=152,828,218,54,45,32,34
tile=153,120,557,60,77,28,64
tile=156,233,558,39,93,22,86
tile=157,572,219,40,93,13,86
tile=158,879,113,30,104,12,95
tile=159,364,228,38,100,15,92
tile=160,731,655,30,29,13,22
tile=161,761,655,30,29,13,22
tile=162,450,407,30,36,12,31
tile=163,450,371,37,36,15,28
tile=176,822,645,39,37,22,30
tile=177,714,275,40,37,13,30
tile=178,883,246,30,40,12,31
tile=179,676,274,38,38,15,30
tile=192,764,221,64,43,32,16
tile=193,386,358,64,43,32,16
tile=194,707,558,64,29,32,7
tile=195,766,492,64,29,32,7
tile=196,386,401,64,43,32,16
tile=197,387,444,64,43,32,16
tile=198,830,496,64,29,32,7
tile=199,827,525,64,29,32,7
tile=200,444,569,64,38,32,16
tile=201,387,487,64,43,32,16
tile=202,515,461,64,38,32,16
tile=203,310,330,64,24,32,7
tile=204,515,499,64,38,32,16
tile=205,598,324,64,43,32,16
tile=206,508,569,64,38,32,16
tile=207,302,659,64,24,32,7
tile=208,662,344,64,34,32,7
tile=209,451,451,64,43,32,16
tile=210,642,474,64,34,32,7
tile=211,827,554,64,29,32,7
tile=212,643,540,64,34,32,7
tile=213,451,494,64,43,32,16
tile=214,635,574,64,34,32,7
tile=215,827,583,64,29,32,7
tile=216,636,608,64,34,32,7
tile=217,636,642,64,34,32,7
tile=218,726,360,64,34,32,7
tile=219,636,608,64,34,32,7
