[header]
width=80
height=80
tilewidth=64
tileheight=32
orientation=isometric
music=music/dungeon_theme.ogg
tileset=tilesetdefs/tileset_dungeon.txt
title=Temple of Mez: Basement

[tilesets]
tileset=../../../tiled/dungeon/tiled_collision.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon.png,64,128,0,0
tileset=../../../tiled/dungeon/set_rules.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon_2x2.png,128,64,0,16
tileset=../../../tiled/dungeon/door_left.png,64,128,-16,-8
tileset=../../../tiled/dungeon/door_right.png,64,128,16,-8
tileset=../../../tiled/dungeon/stairs.png,256,256,0,48

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,38,47,38,19,44,37,40,43,16,45,18,39,16,41,37,36,43,37,19,18,40,36,37,47,36,43,16,16,47,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,40,17,17,45,45,18,41,39,44,17,41,18,38,43,44,46,36,41,47,17,41,40,16,16,18,16,46,38,46,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,42,17,36,16,18,16,44,17,47,36,18,19,43,47,44,36,36,45,45,45,40,36,44,45,19,17,40,37,43,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,45,37,46,46,39,41,42,18,47,36,37,19,38,17,17,36,16,39,42,18,18,42,41,42,41,46,18,41,36,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,39,47,46,44,16,42,37,47,42,19,42,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,40,16,46,41,47,46,40,39,17,41,45,39,18,45,37,45,17,44,44,16,41,44,43,46,44,38,18,38,37,39,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,19,18,16,18,41,46,43,37,36,38,45,37,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,19,47,43,0,0,0,0,0,0,0,0,0,36,19,39,41,19,46,18,17,43,42,44,44,17,47,39,43,45,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,45,39,16,41,43,41,37,18,46,36,40,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,39,38,18,39,0,0,0,0,0,0,0,0,0,43,17,47,37,18,46,39,42,41,37,42,45,36,46,18,16,18,0,0,0,0,0,0,0,0,0,0,
